COUNTRY,Country,SPECIES,Species,MEASURE,Measure,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
FIN,Finland,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,0,,
FIN,Finland,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,0,,
FIN,Finland,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,0,,
FIN,Finland,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,0,,
FIN,Finland,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,0,,
FIN,Finland,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,0,,
FIN,Finland,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,0,,
FIN,Finland,AYS,"Euro-American crayfishes nei [Astacidae, Cambaridae]",TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,1,,
POL,Poland,LUH,Chub [Leuciscus cephalus],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,1,,
POL,Poland,LUH,Chub [Leuciscus cephalus],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,1,,
POL,Poland,LUH,Chub [Leuciscus cephalus],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,1,,
POL,Poland,LUH,Chub [Leuciscus cephalus],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,1,,
POL,Poland,LUH,Chub [Leuciscus cephalus],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,1,,
POL,Poland,LUH,Chub [Leuciscus cephalus],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,2,,
POL,Poland,LUH,Chub [Leuciscus cephalus],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,1,,
POL,Poland,LUH,Chub [Leuciscus cephalus],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,2,,
POL,Poland,LUH,Chub [Leuciscus cephalus],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,2,,
POL,Poland,LUH,Chub [Leuciscus cephalus],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,2,,
POL,Poland,LUH,Chub [Leuciscus cephalus],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,2,,
POL,Poland,LUH,Chub [Leuciscus cephalus],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,3,,
POL,Poland,LUH,Chub [Leuciscus cephalus],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,3,,
FIN,Finland,41,Freshwater crustaceans,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,143,,
FIN,Finland,41,Freshwater crustaceans,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,339,,
FIN,Finland,41,Freshwater crustaceans,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,339,,
FIN,Finland,41,Freshwater crustaceans,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,294,,
FIN,Finland,41,Freshwater crustaceans,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,294,,
FIN,Finland,41,Freshwater crustaceans,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,230,,
FIN,Finland,41,Freshwater crustaceans,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,230,,
FIN,Finland,41,Freshwater crustaceans,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,110,,
FIN,Finland,41,Freshwater crustaceans,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,110,,
FIN,Finland,41,Freshwater crustaceans,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,140,,
FIN,Finland,41,Freshwater crustaceans,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,140,,
FIN,Finland,41,Freshwater crustaceans,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,275,,
FIN,Finland,41,Freshwater crustaceans,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,276,,
MEX,Mexico,51,Freshwater molluscs,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,1099,,
MEX,Mexico,51,Freshwater molluscs,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,1148,,
MEX,Mexico,51,Freshwater molluscs,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,1038,,
MEX,Mexico,51,Freshwater molluscs,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,1651,,
MEX,Mexico,51,Freshwater molluscs,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,1723,,
MEX,Mexico,51,Freshwater molluscs,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,1657,,
MEX,Mexico,51,Freshwater molluscs,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,1869,,
IDN,Indonesia,FSS,Striped snakehead [Channa striata],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,32784,,
IDN,Indonesia,FSS,Striped snakehead [Channa striata],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,31194,,
IDN,Indonesia,FSS,Striped snakehead [Channa striata],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,30300,,
IDN,Indonesia,FSS,Striped snakehead [Channa striata],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,29842,,
IDN,Indonesia,FSS,Striped snakehead [Channa striata],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,27930,,
IDN,Indonesia,FSS,Striped snakehead [Channa striata],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,34017,,
IDN,Indonesia,FSS,Striped snakehead [Channa striata],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,36837,,
IDN,Indonesia,FSS,Striped snakehead [Channa striata],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,40790,,
IDN,Indonesia,FSS,Striped snakehead [Channa striata],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,36205,,
IDN,Indonesia,FSS,Striped snakehead [Channa striata],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,39030,,
IDN,Indonesia,FSS,Striped snakehead [Channa striata],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,50240,,
IDN,Indonesia,FSS,Striped snakehead [Channa striata],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,45873,,
IDN,Indonesia,FSS,Striped snakehead [Channa striata],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,35920,,
TWN,Chinese Taipei,PCA,Ayu sweetfish [Plecoglossus altivelis],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,PCA,Ayu sweetfish [Plecoglossus altivelis],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,PCA,Ayu sweetfish [Plecoglossus altivelis],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,PCA,Ayu sweetfish [Plecoglossus altivelis],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,PCA,Ayu sweetfish [Plecoglossus altivelis],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,PCA,Ayu sweetfish [Plecoglossus altivelis],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,PCA,Ayu sweetfish [Plecoglossus altivelis],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,PCA,Ayu sweetfish [Plecoglossus altivelis],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,PCA,Ayu sweetfish [Plecoglossus altivelis],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,PCA,Ayu sweetfish [Plecoglossus altivelis],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,PCA,Ayu sweetfish [Plecoglossus altivelis],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,PCA,Ayu sweetfish [Plecoglossus altivelis],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,PCA,Ayu sweetfish [Plecoglossus altivelis],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,0,,
IDN,Indonesia,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,76495,,
IDN,Indonesia,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,69964,,
IDN,Indonesia,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,79870,,
IDN,Indonesia,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,70889,,
IDN,Indonesia,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,57926,,
IDN,Indonesia,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,55080,,
IDN,Indonesia,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,58442,,
IDN,Indonesia,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,61880,,
IDN,Indonesia,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,68695,,
IDN,Indonesia,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,97551,,
IDN,Indonesia,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,81300,,
IDN,Indonesia,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,46173,,
IDN,Indonesia,FRF,Freshwater fishes nei [Osteichthyes],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,10325,,
GRC,Greece,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,0,,
GRC,Greece,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,0,,
IDN,Indonesia,INV,Aquatic invertebrates nei [Invertebrata],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,2184,,
IDN,Indonesia,INV,Aquatic invertebrates nei [Invertebrata],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,824,,
IDN,Indonesia,INV,Aquatic invertebrates nei [Invertebrata],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,1035,,
IDN,Indonesia,INV,Aquatic invertebrates nei [Invertebrata],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,831,,
IDN,Indonesia,INV,Aquatic invertebrates nei [Invertebrata],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,402,,
IDN,Indonesia,INV,Aquatic invertebrates nei [Invertebrata],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,1475,,
IDN,Indonesia,INV,Aquatic invertebrates nei [Invertebrata],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,1216,,
IDN,Indonesia,INV,Aquatic invertebrates nei [Invertebrata],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,678,,
IDN,Indonesia,INV,Aquatic invertebrates nei [Invertebrata],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,1722,,
IDN,Indonesia,INV,Aquatic invertebrates nei [Invertebrata],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,3214,,
IDN,Indonesia,INV,Aquatic invertebrates nei [Invertebrata],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,571,,
IDN,Indonesia,INV,Aquatic invertebrates nei [Invertebrata],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,916,,
TWN,Chinese Taipei,72,Turtles,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,72,Turtles,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,72,Turtles,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,72,Turtles,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,72,Turtles,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,72,Turtles,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,72,Turtles,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,72,Turtles,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,72,Turtles,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,72,Turtles,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,72,Turtles,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,72,Turtles,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,0,,
TWN,Chinese Taipei,72,Turtles,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,0,,
FIN,Finland,FPE,European perch [Perca fluviatilis],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,9687,,
FIN,Finland,FPE,European perch [Perca fluviatilis],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,10407,,
FIN,Finland,FPE,European perch [Perca fluviatilis],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,10407,,
FIN,Finland,FPE,European perch [Perca fluviatilis],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,7431,,
FIN,Finland,FPE,European perch [Perca fluviatilis],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,7431,,
FIN,Finland,FPE,European perch [Perca fluviatilis],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,6252,,
FIN,Finland,FPE,European perch [Perca fluviatilis],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,6252,,
FIN,Finland,FPE,European perch [Perca fluviatilis],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,5281,,
FIN,Finland,FPE,European perch [Perca fluviatilis],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,5281,,
FIN,Finland,FPE,European perch [Perca fluviatilis],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,6890,,
FIN,Finland,FPE,European perch [Perca fluviatilis],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,6890,,
FIN,Finland,FPE,European perch [Perca fluviatilis],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,5756,,
FIN,Finland,FPE,European perch [Perca fluviatilis],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,5756,,
MEX,Mexico,41,Freshwater crustaceans,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,3659,,
MEX,Mexico,41,Freshwater crustaceans,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,3820,,
MEX,Mexico,41,Freshwater crustaceans,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,3022,,
MEX,Mexico,41,Freshwater crustaceans,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,3098,,
MEX,Mexico,41,Freshwater crustaceans,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,3174,,
MEX,Mexico,41,Freshwater crustaceans,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,2847,,
MEX,Mexico,41,Freshwater crustaceans,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,1624,,
MEX,Mexico,41,Freshwater crustaceans,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,2455,,
MEX,Mexico,41,Freshwater crustaceans,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,2333,,
MEX,Mexico,41,Freshwater crustaceans,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,3345,,
MEX,Mexico,41,Freshwater crustaceans,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,3625,,
MEX,Mexico,41,Freshwater crustaceans,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,4001,,
MEX,Mexico,41,Freshwater crustaceans,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,4024,,
LVA,Latvia,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,0,,
LVA,Latvia,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,0,,
LVA,Latvia,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,0,,
LVA,Latvia,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,0,,
LVA,Latvia,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,0,,
LVA,Latvia,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,0,,
LVA,Latvia,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,0,,
LVA,Latvia,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,0,,
LVA,Latvia,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,0,,
LVA,Latvia,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,0,,
LVA,Latvia,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,0,,
LVA,Latvia,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,0,,
LVA,Latvia,FCY,Cyprinids nei [Cyprinidae],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,0,,
CHN,China (People's Republic of),13,Miscellaneous freshwater fishes,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,1586017,E,Estimated value
CHN,China (People's Republic of),13,Miscellaneous freshwater fishes,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,1542684,,
CHN,China (People's Republic of),13,Miscellaneous freshwater fishes,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,1574051,,
CHN,China (People's Republic of),13,Miscellaneous freshwater fishes,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,1615339,,
CHN,China (People's Republic of),13,Miscellaneous freshwater fishes,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,1526285,,
CHN,China (People's Republic of),13,Miscellaneous freshwater fishes,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,1450000,E,Estimated value
CHN,China (People's Republic of),13,Miscellaneous freshwater fishes,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,1400000,E,Estimated value
CHN,China (People's Republic of),13,Miscellaneous freshwater fishes,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,1378377,E,Estimated value
CHN,China (People's Republic of),13,Miscellaneous freshwater fishes,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,1395768,E,Estimated value
CHN,China (People's Republic of),13,Miscellaneous freshwater fishes,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,1403195,E,Estimated value
CHN,China (People's Republic of),13,Miscellaneous freshwater fishes,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,1399069,E,Estimated value
CHN,China (People's Republic of),13,Miscellaneous freshwater fishes,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,1451900,,
CHN,China (People's Republic of),13,Miscellaneous freshwater fishes,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,1615758,,
IDN,Indonesia,72,Turtles,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,114,,
IDN,Indonesia,72,Turtles,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,58,,
IDN,Indonesia,72,Turtles,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,106,,
IDN,Indonesia,72,Turtles,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,81,,
IDN,Indonesia,72,Turtles,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,173,,
IDN,Indonesia,72,Turtles,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,12,,
IDN,Indonesia,72,Turtles,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,24,,
IDN,Indonesia,72,Turtles,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,21,,
IDN,Indonesia,72,Turtles,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,22,,
IDN,Indonesia,72,Turtles,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,26,,
IDN,Indonesia,72,Turtles,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,11,,
IDN,Indonesia,72,Turtles,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,9,,
IDN,Indonesia,72,Turtles,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,10,E,Estimated value
IDN,Indonesia,FGS,Snakeskin gourami [Trichogaster pectoralis],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,19761,,
IDN,Indonesia,FGS,Snakeskin gourami [Trichogaster pectoralis],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,18626,,
IDN,Indonesia,FGS,Snakeskin gourami [Trichogaster pectoralis],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,17919,,
IDN,Indonesia,FGS,Snakeskin gourami [Trichogaster pectoralis],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,17588,,
IDN,Indonesia,FGS,Snakeskin gourami [Trichogaster pectoralis],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,15896,,
IDN,Indonesia,FGS,Snakeskin gourami [Trichogaster pectoralis],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,22306,,
IDN,Indonesia,FGS,Snakeskin gourami [Trichogaster pectoralis],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,21888,,
IDN,Indonesia,FGS,Snakeskin gourami [Trichogaster pectoralis],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,21705,,
IDN,Indonesia,FGS,Snakeskin gourami [Trichogaster pectoralis],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,21950,,
IDN,Indonesia,FGS,Snakeskin gourami [Trichogaster pectoralis],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,23643,,
IDN,Indonesia,FGS,Snakeskin gourami [Trichogaster pectoralis],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,27563,,
IDN,Indonesia,FGS,Snakeskin gourami [Trichogaster pectoralis],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,26564,,
IDN,Indonesia,FGS,Snakeskin gourami [Trichogaster pectoralis],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,28528,,
MEX,Mexico,MUL,Mullets nei [Mugilidae],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,707,,
MEX,Mexico,MUL,Mullets nei [Mugilidae],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,743,,
JPN,Japan,9,Aquatic plants,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,105,,
DEU,Germany,FBU,Burbot [Lota lota],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,2,,
DEU,Germany,FBU,Burbot [Lota lota],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,0,,
DEU,Germany,FBU,Burbot [Lota lota],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,0,,
DEU,Germany,FBU,Burbot [Lota lota],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,0,,
DEU,Germany,FBU,Burbot [Lota lota],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,0,,
DEU,Germany,FBU,Burbot [Lota lota],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,3,,
DEU,Germany,FBU,Burbot [Lota lota],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,1,,
DEU,Germany,FBU,Burbot [Lota lota],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,0,,
DEU,Germany,FBU,Burbot [Lota lota],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,0,,
DEU,Germany,FBU,Burbot [Lota lota],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,0,,
DEU,Germany,FBU,Burbot [Lota lota],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,0,,
DEU,Germany,FBU,Burbot [Lota lota],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,0,,
DEU,Germany,FBU,Burbot [Lota lota],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,0,,
NZL,New Zealand,1,Freshwater fishes,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,312,,
NZL,New Zealand,1,Freshwater fishes,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,319,,
NZL,New Zealand,1,Freshwater fishes,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,309,,
NZL,New Zealand,1,Freshwater fishes,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,313,,
