COUNTRY,Country,FLEET,Fleet,MEASURE,Measure,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
AUS,Australia,FWEM36,36-44.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,1942,,
AUS,Australia,FWEM36,36-44.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,1942,,
AUS,Australia,FWEM36,36-44.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,2192,,
AUS,Australia,FWEM36,36-44.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,2877,,
AUS,Australia,FWEM36,36-44.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,2877,,
AUS,Australia,FWEM36,36-44.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,4214,,
AUS,Australia,FWEM36,36-44.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,977,,
AUS,Australia,FWEM36,36-44.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,2048,,
AUS,Australia,FWEM45,45-59.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,4,,
AUS,Australia,FWEM45,45-59.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,5,,
AUS,Australia,FWEM45,45-59.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,6,,
AUS,Australia,FWEM45,45-59.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,5,,
AUS,Australia,FWEM45,45-59.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,3,,
AUS,Australia,FWEM45,45-59.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,4,,
AUS,Australia,FWEM45,45-59.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,2,,
AUS,Australia,FWEM45,45-59.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,3,,
AUS,Australia,FWEM45,45-59.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,3,,
AUS,Australia,FWEM45,45-59.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,5,,
AUS,Australia,FWEM45,45-59.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,4,,
AUS,Australia,FWEM45,45-59.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,4,,
AUS,Australia,FWEM45,45-59.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,7,,
AUS,Australia,FWEM45,45-59.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,3631,,
AUS,Australia,FWEM45,45-59.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,5056,,
AUS,Australia,FWEM45,45-59.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,5387,,
AUS,Australia,FWEM45,45-59.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,2538,,
AUS,Australia,FWEM45,45-59.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,3583,,
AUS,Australia,FWEM45,45-59.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,1679,,
AUS,Australia,FWEM45,45-59.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,2177,,
AUS,Australia,FWEM45,45-59.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,3041,,
AUS,Australia,FWEM45,45-59.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,4471,,
AUS,Australia,FWEM45,45-59.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,10165,,
AUS,Australia,FWEM45,45-59.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,15520,,
AUS,Australia,FWEM45,45-59.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,6068,,
AUS,Australia,FWEM60,60-74.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,1,,
AUS,Australia,FWEM60,60-74.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,1,,
AUS,Australia,FWEM60,60-74.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,1,,
AUS,Australia,FWEM60,60-74.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,1,,
AUS,Australia,FWEM60,60-74.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,1,,
AUS,Australia,FWEM60,60-74.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,2,,
AUS,Australia,FWEM60,60-74.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,2,,
AUS,Australia,FWEM60,60-74.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,2,,
AUS,Australia,FWEM60,60-74.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,1,,
AUS,Australia,FWEM60,60-74.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,2,,
AUS,Australia,FWEM60,60-74.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,3,,
AUS,Australia,FWEM60,60-74.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,3,,
AUS,Australia,FWEM60,60-74.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,2,,
AUS,Australia,FWEM60,60-74.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,3553,,
AUS,Australia,FWEM60,60-74.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,3553,,
AUS,Australia,FWEM60,60-74.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,2483,,
AUS,Australia,FWEM60,60-74.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,2483,,
AUS,Australia,FWEM60,60-74.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,3619,,
AUS,Australia,FWEM60,60-74.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,3619,,
AUS,Australia,FWEM60,60-74.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,3619,,
AUS,Australia,FWEM60,60-74.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,1136,,
AUS,Australia,FWEM60,60-74.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,2908,,
AUS,Australia,FWEM60,60-74.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,11132,,
AUS,Australia,FWEM60,60-74.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,19992,,
AUS,Australia,FWEM60,60-74.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,2920,,
AUS,Australia,FWEM75,75 m and over,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,2,,
AUS,Australia,FWEM75,75 m and over,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,2,,
AUS,Australia,FWEM75,75 m and over,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,1,,
AUS,Australia,FWEM75,75 m and over,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,1,,
AUS,Australia,FWEM75,75 m and over,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,1,,
AUS,Australia,FWEM75,75 m and over,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,1,,
AUS,Australia,FWEM75,75 m and over,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,1,,
AUS,Australia,FWEM75,75 m and over,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,1,,
AUS,Australia,FWEM75,75 m and over,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,1,,
AUS,Australia,FWEM75,75 m and over,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,2,,
AUS,Australia,FWEM75,75 m and over,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,1,,
AUS,Australia,FWEM75,75 m and over,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,1,,
AUS,Australia,FWEM75,75 m and over,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,2,,
AUS,Australia,FWEM75,75 m and over,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,4345,,
AUS,Australia,FWEM75,75 m and over,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,2203,,
AUS,Australia,FWEM75,75 m and over,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,2203,,
AUS,Australia,FWEM75,75 m and over,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,1696,,
AUS,Australia,FWEM75,75 m and over,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,1696,,
AUS,Australia,FWEM75,75 m and over,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,1696,,
AUS,Australia,FWEM75,75 m and over,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,1696,,
AUS,Australia,FWEM75,75 m and over,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,1696,,
AUS,Australia,FWEM75,75 m and over,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,3558,,
AUS,Australia,FWEM75,75 m and over,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,3181,,
AUS,Australia,FWEM75,75 m and over,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,3181,,
AUS,Australia,FWEM75,75 m and over,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,3558,,
BEL,Belgium,FTOT,Total vessels,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,120,,
BEL,Belgium,FTOT,Total vessels,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,107,,
BEL,Belgium,FTOT,Total vessels,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,102,,
BEL,Belgium,FTOT,Total vessels,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,100,,
BEL,Belgium,FTOT,Total vessels,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,89,,
BEL,Belgium,FTOT,Total vessels,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,89,,
BEL,Belgium,FTOT,Total vessels,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,86,,
BEL,Belgium,FTOT,Total vessels,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,83,,
BEL,Belgium,FTOT,Total vessels,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,80,,
BEL,Belgium,FTOT,Total vessels,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,79,,
BEL,Belgium,FTOT,Total vessels,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,76,,
BEL,Belgium,FTOT,Total vessels,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,72,,
BEL,Belgium,FTOT,Total vessels,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,71,,
BEL,Belgium,FTOT,Total vessels,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,22584,,
BEL,Belgium,FTOT,Total vessels,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,20035,,
BEL,Belgium,FTOT,Total vessels,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,19292,,
BEL,Belgium,FTOT,Total vessels,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,19007,,
BEL,Belgium,FTOT,Total vessels,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,16048,,
BEL,Belgium,FTOT,Total vessels,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,15812,,
BEL,Belgium,FTOT,Total vessels,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,15326,,
BEL,Belgium,FTOT,Total vessels,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,15053,,
BEL,Belgium,FTOT,Total vessels,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,14645,,
BEL,Belgium,FTOT,Total vessels,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,14556,,
BEL,Belgium,FTOT,Total vessels,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,14072,,
BEL,Belgium,FTOT,Total vessels,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,13855,,
BEL,Belgium,FTOT,Total vessels,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,13712,,
BEL,Belgium,FWET,Vessels with engine,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,120,,
BEL,Belgium,FWET,Vessels with engine,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,107,,
BEL,Belgium,FWET,Vessels with engine,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,102,,
BEL,Belgium,FWET,Vessels with engine,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,100,,
BEL,Belgium,FWET,Vessels with engine,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,89,,
BEL,Belgium,FWET,Vessels with engine,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,89,,
BEL,Belgium,FWET,Vessels with engine,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,86,,
BEL,Belgium,FWET,Vessels with engine,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,83,,
BEL,Belgium,FWET,Vessels with engine,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,80,,
BEL,Belgium,FWET,Vessels with engine,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,79,,
BEL,Belgium,FWET,Vessels with engine,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,76,,
BEL,Belgium,FWET,Vessels with engine,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,72,,
BEL,Belgium,FWET,Vessels with engine,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,71,,
BEL,Belgium,FWET,Vessels with engine,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,22584,,
BEL,Belgium,FWET,Vessels with engine,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,20035,,
BEL,Belgium,FWET,Vessels with engine,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,19292,,
BEL,Belgium,FWET,Vessels with engine,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,19007,,
BEL,Belgium,FWET,Vessels with engine,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,16048,,
BEL,Belgium,FWET,Vessels with engine,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,15812,,
BEL,Belgium,FWET,Vessels with engine,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,15326,,
BEL,Belgium,FWET,Vessels with engine,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,15053,,
BEL,Belgium,FWET,Vessels with engine,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,14645,,
BEL,Belgium,FWET,Vessels with engine,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,14556,,
BEL,Belgium,FWET,Vessels with engine,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,14072,,
BEL,Belgium,FWET,Vessels with engine,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,13855,,
BEL,Belgium,FWET,Vessels with engine,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,13712,,
BEL,Belgium,FWEM6,6-11.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,1,,
BEL,Belgium,FWEM6,6-11.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,0,,
BEL,Belgium,FWEM6,6-11.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,1,,
BEL,Belgium,FWEM6,6-11.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,1,,
BEL,Belgium,FWEM6,6-11.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,1,,
BEL,Belgium,FWEM6,6-11.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,1,,
BEL,Belgium,FWEM6,6-11.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,1,,
BEL,Belgium,FWEM6,6-11.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,1,,
BEL,Belgium,FWEM6,6-11.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,1,,
BEL,Belgium,FWEM6,6-11.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,1,,
BEL,Belgium,FWEM6,6-11.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,0,,
BEL,Belgium,FWEM6,6-11.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,1,,
BEL,Belgium,FWEM6,6-11.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,1,,
BEL,Belgium,FWEM6,6-11.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,5,,
BEL,Belgium,FWEM6,6-11.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,0,,
BEL,Belgium,FWEM6,6-11.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,21,,
BEL,Belgium,FWEM6,6-11.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,21,,
BEL,Belgium,FWEM6,6-11.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,21,,
BEL,Belgium,FWEM6,6-11.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,21,,
BEL,Belgium,FWEM6,6-11.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,21,,
BEL,Belgium,FWEM6,6-11.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,21,,
BEL,Belgium,FWEM6,6-11.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,21,,
BEL,Belgium,FWEM6,6-11.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,21,,
BEL,Belgium,FWEM6,6-11.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,0,,
BEL,Belgium,FWEM6,6-11.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,25,,
BEL,Belgium,FWEM6,6-11.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,25,,
BEL,Belgium,FWEM12,12-17.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,10,,
BEL,Belgium,FWEM12,12-17.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,9,,
BEL,Belgium,FWEM12,12-17.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,8,,
BEL,Belgium,FWEM12,12-17.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,8,,
BEL,Belgium,FWEM12,12-17.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,8,,
BEL,Belgium,FWEM12,12-17.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,9,,
BEL,Belgium,FWEM12,12-17.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,8,,
BEL,Belgium,FWEM12,12-17.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,6,,
BEL,Belgium,FWEM12,12-17.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,6,,
BEL,Belgium,FWEM12,12-17.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,6,,
BEL,Belgium,FWEM12,12-17.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,6,,
BEL,Belgium,FWEM12,12-17.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,4,,
BEL,Belgium,FWEM12,12-17.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,4,,
BEL,Belgium,FWEM12,12-17.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,293,,
BEL,Belgium,FWEM12,12-17.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,278,,
BEL,Belgium,FWEM12,12-17.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,246,,
BEL,Belgium,FWEM12,12-17.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,246,,
BEL,Belgium,FWEM12,12-17.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,246,,
BEL,Belgium,FWEM12,12-17.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,267,,
BEL,Belgium,FWEM12,12-17.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,239,,
BEL,Belgium,FWEM12,12-17.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,171,,
BEL,Belgium,FWEM12,12-17.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,171,,
BEL,Belgium,FWEM12,12-17.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,171,,
BEL,Belgium,FWEM12,12-17.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,171,,
BEL,Belgium,FWEM12,12-17.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,131,,
BEL,Belgium,FWEM12,12-17.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,131,,
BEL,Belgium,FWEM18,18-23.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,46,,
BEL,Belgium,FWEM18,18-23.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,43,,
BEL,Belgium,FWEM18,18-23.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,40,,
BEL,Belgium,FWEM18,18-23.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,40,,
BEL,Belgium,FWEM18,18-23.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,40,,
BEL,Belgium,FWEM18,18-23.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,40,,
BEL,Belgium,FWEM18,18-23.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,39,,
BEL,Belgium,FWEM18,18-23.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,38,,
BEL,Belgium,FWEM18,18-23.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,36,,
BEL,Belgium,FWEM18,18-23.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,35,,
BEL,Belgium,FWEM18,18-23.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,34,,
BEL,Belgium,FWEM18,18-23.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,31,,
BEL,Belgium,FWEM18,18-23.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,30,,
BEL,Belgium,FWEM18,18-23.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,3807,,
BEL,Belgium,FWEM18,18-23.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,3572,,
BEL,Belgium,FWEM18,18-23.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,3373,,
BEL,Belgium,FWEM18,18-23.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,3373,,
BEL,Belgium,FWEM18,18-23.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,3504,,
BEL,Belgium,FWEM18,18-23.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,3506,,
BEL,Belgium,FWEM18,18-23.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,3442,,
BEL,Belgium,FWEM18,18-23.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,3316,,
BEL,Belgium,FWEM18,18-23.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,3118,,
BEL,Belgium,FWEM18,18-23.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,3029,,
BEL,Belgium,FWEM18,18-23.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,2830,,
BEL,Belgium,FWEM18,18-23.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,2628,,
BEL,Belgium,FWEM18,18-23.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,2526,,
BEL,Belgium,FWEM24,24-29.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,5,,
BEL,Belgium,FWEM24,24-29.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,3,,
BEL,Belgium,FWEM24,24-29.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,3,,
BEL,Belgium,FWEM24,24-29.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,3,,
BEL,Belgium,FWEM24,24-29.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,4,,
BEL,Belgium,FWEM24,24-29.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,4,,
BEL,Belgium,FWEM24,24-29.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,4,,
BEL,Belgium,FWEM24,24-29.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,5,,
BEL,Belgium,FWEM24,24-29.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,4,,
BEL,Belgium,FWEM24,24-29.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,4,,
BEL,Belgium,FWEM24,24-29.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,4,,
BEL,Belgium,FWEM24,24-29.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,4,,
BEL,Belgium,FWEM24,24-29.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,5,,
BEL,Belgium,FWEM24,24-29.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,822,,
BEL,Belgium,FWEM24,24-29.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,517,,
BEL,Belgium,FWEM24,24-29.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,517,,
BEL,Belgium,FWEM24,24-29.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,517,,
BEL,Belgium,FWEM24,24-29.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,769,,
BEL,Belgium,FWEM24,24-29.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,769,,
BEL,Belgium,FWEM24,24-29.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,769,,
BEL,Belgium,FWEM24,24-29.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,897,,
BEL,Belgium,FWEM24,24-29.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,687,,
BEL,Belgium,FWEM24,24-29.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,687,,
